test_id,wp_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,connection_type,isp_name,is_isp,network_operator_name,manufacturer,device_name,hardware_version,firmware_version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
75374945,5893270,"2019-09-02 06:35:47","109.245.xxx.xxx",4359,1563,94,"Belgrade","Serbia","RS",44.8206,20.4622,"Telenor d.o.o.","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"Telenor d.o.o. Beograd","1","TELENOR","Microsoft","RM-1062_1027","3.4.0.0","02177.00000.15184.36003",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75374946,6048010,"2019-09-02 06:35:50","178.176.xxx.xxx",8234,2085,101,"Kazan","Russian Federation","RU",55.7951,49.1089,"DOM.RU","Russia","RU","Tatarstan","TA","Kazan’",55.750,49.133,3.26094,11,"PJSC MegaFon","1","Yota","Microsoft","RM-1113_1003","2.1.7.2","02177.00000.15313.35003",2,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420054"
75374947,5860833,"2019-09-02 06:36:29","106.66.xxx.xxx",0,0,548,"Thiruvalla","India","IN",9.3835,76.5741,"Asianet","India","IN","Kerala","KL","Nedumkandam",9.838,77.145,50.119,6,"Idea Cellular","1","Idea","NOKIA","RM-976_1192","3.0.0.0","02040.00021.15053.36004",1,"Nedumkandam, Kerala 685553, India","Nedumkandam","locality","India","IN","Tamil Nadu","Idukki","","685553"
75374948,6048010,"2019-09-02 06:36:36","178.176.xxx.xxx",8234,2085,101,"Kazan","Russian Federation","RU",55.7951,49.1089,"DOM.RU","Russia","RU","Tatarstan","TA","Kazan’",55.750,49.133,3.26094,11,"PJSC MegaFon","1","Yota","Microsoft","RM-1113_1003","2.1.7.2","02177.00000.15313.35003",2,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420054"
75374949,6007658,"2019-09-02 06:37:26","5.171.xxx.xxx",649,0,278,"Latina","Italy","IT",41.4667,12.9000,"Teleimpianti srl","Italy","IT","Lazio","62","Terracina",41.291,13.246,21.7146,8,"Telecom Italia Mobile","1","Coop Mobile","Microsoft","RM-1141_1015","3.0.0.0","02074.10000.15174.44001",1,"Terracina LT, Italy","Terracina","locality","Italy","IT","Lazio","Province of Latina","Terracina","04019"
75374951,5860833,"2019-09-02 06:39:02","106.66.xxx.xxx",0,2281,132,"Thiruvalla","India","IN",9.3835,76.5741,"Asianet","India","IN","Kerala","KL","Nedumkandam",9.838,77.145,50.119,8,"Idea Cellular","1","Idea","NOKIA","RM-976_1192","3.0.0.0","02040.00021.15053.36004",1,"Nedumkandam, Kerala 685553, India","Nedumkandam","locality","India","IN","Tamil Nadu","Idukki","","685553"
75374953,6046126,"2019-09-02 06:39:28","87.88.xxx.xxx",25864,16486,65,"Paris","France","FR",48.8742,2.3470,"SFR SAS","France","FR","Île-de-France","IDF","Roissy-en-France",48.990,2.509,10.9229,11,"BOUYGUES TELECOM","1","Bouygues Telecom","NOKIA","RM-974_10018","4.1.0.0","02040.00019.14484.24008",1,"Roissy-en-France, France","Roissy-en-France","locality","France","FR","Île-de-France","Val-d'Oise","","95700"
75374955,6029262,"2019-09-02 06:43:15","91.253.xxx.xxx",3088,2486,196,"Lecce","Italy","IT",40.3500,18.1667,"WicitY","Italy","IT","Apulia","75","Casalabate",40.508,18.105,11.4031,8,"Wind Tre","1","3 ITA","NOKIA","RM-914_eu_italy_247","1.5.0.1","3058.50000.1430.0007",1,"Casalabate LE, Italy","Casalabate","locality","Italy","IT","Apulia","Province of Lecce","Lecce","73100"
75374958,6048564,"2019-09-02 06:44:49","103.255.xxx.xxx",1232,681,81,"Lahore","Pakistan","PK",31.5395,74.3035,"Zong (CMPak)","Pakistan","PK","Punjab","PB","Lahore",31.490,74.368,5.08075,8,"CMPak Limited","1","Zong CMPak","Microsoft","RM-1090_1029","3.0.0.0","02074.00000.15234.28008",2,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
75374966,6047970,"2019-09-02 06:53:40","62.19.xxx.xxx",16937,11066,82,"Florence","Italy","IT",43.7833,11.2500,"AirWifi by AerialCom Srl","Italy","IT","Tuscany","52","Florence",43.784,11.280,1.5108,11,"Telecom Italia Mobile","1","I TIM","NOKIA","RM-1045_1020","2.0.0.3","02540.00019.15236.54008",1,"Florence, Italy","Florence","locality","Italy","IT","Tuscany","Metropolitan City of Florence","Florence","50131"
75374967,5830461,"2019-09-02 06:54:27","176.60.xxx.xxx",7389,3802,99,"Vitebsk","Belarus","BY",55.1833,30.1667,"Mobile TeleSystems JLLC","Belarus","BY","Vitebsk Region","VI","Lyëzna",55.025,30.580,19.6741,8,"Mobile TeleSystems JLLC","1","MTS.BY","NOKIA","RM-892_eu_italy_218","0.6.0.5","3051.50009.1451.1007",1,"Новое Село, Belarus","Новое Село","locality","Belarus","BY","Vitebsk Region","Liozno District","",""
75374975,1351915,"2019-09-02 06:57:40","223.24.xxx.xxx",9625,13833,78,"Nonthaburi","Thailand","TH",13.8621,100.5144,"TrueMove H","Thailand","TH","Bangkok","10","Bangkok",13.708,100.455,11.3356,11,"True Internet","1","TRUE-H","NOKIA","RM-892_apac_laos_thailand_219","0.5.0.1","3051.50009.1451.1001",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10150"
75374978,1351915,"2019-09-02 06:58:03","223.24.xxx.xxx",6486,12664,65,"Nonthaburi","Thailand","TH",13.8621,100.5144,"TrueMove H","Thailand","TH","Bangkok","10","Bangkok",13.708,100.455,11.3356,11,"True Internet","1","TRUE-H","NOKIA","RM-892_apac_laos_thailand_219","0.5.0.1","3051.50009.1451.1001",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10150"
75374979,6048572,"2019-09-02 06:58:05","187.26.xxx.xxx",4010,2460,126,"Caxias Do Sul","Brazil","BR",-29.1667,-51.1833,"Infomac Telecom","Brazil","BR","State of Rio Grande do Sul","RS","Caxias do Sul",-29.170,-51.166,1.04741,8,"Claro S/A","1","Claro BR","Microsoft","RM-1109_1000","2.1.8.0","02177.00000.15184.36002",1,"Caxias do Sul - RS, Brazil","Caxias do Sul","locality","Brazil","BR","State of Rio Grande do Sul","Caxias do Sul","","95084"
75374983,5860833,"2019-09-02 07:00:05","106.66.xxx.xxx",0,0,681,"Thiruvalla","India","IN",9.3835,76.5741,"Asianet","India","IN","Kerala","KL","Nedumkandam",9.838,77.145,50.1138,6,"Idea Cellular","1","Idea","NOKIA","RM-976_1192","3.0.0.0","02040.00021.15053.36004",1,"Nedumkandam, Kerala 685553, India","Nedumkandam","locality","India","IN","Tamil Nadu","Idukki","","685553"
75374984,6048284,"2019-09-02 07:01:35","2.247.xxx.xxx",11125,1369,169,"Pavelsbach","Germany","DE",49.2667,11.3500,"Brandl Services GmbH","Germany","DE","Bavaria","BY","Hilpoltstein",49.186,11.188,9.14955,11,"O2 Deutschland","1","MEDIONmobile","Microsoft","RM-1104_11210","2.1.1.2","01078.00053.16236.35035",1,"Hilpoltstein, Germany","Hilpoltstein","locality","Germany","DE","Bavaria","Middle Franconia","Roth","91161"
75374994,6047918,"2019-09-02 07:05:23","106.211.xxx.xxx",0,1238,243,"Purnea","India","IN",25.7771,87.4753,"Airtech Broadband","India","IN","West Bengal","WB","Malda",25.392,88.009,42.6361,7,"BHARTI Airtel","1","airtel","Microsoft","RM-1141_1000","3.0.0.0","02074.10000.15342.27003",1,"Khelanpur, West Bengal 732123, India","Khelanpur","locality","India","IN","West Bengal","Malda","","732123"
75374997,5594542,"2019-09-02 07:07:35","151.43.xxx.xxx",821,1751,181,"Ascoli Piceno","Italy","IT",42.8500,13.5833,"ip telecom srl","Italy","IT","Marche","57","Centobuchi",42.901,13.852,14.1231,8,"Wind Tre","1","I WIND","Microsoft","RM-1152_15879","3.0.4.0","01078.00042.16352.50007",1,"Centobuchi AP, Italy","Centobuchi","locality","Italy","IT","Marche","Province of Ascoli Piceno","Monteprandone","63076"
75375000,6037920,"2019-09-02 07:09:15","103.255.xxx.xxx",661,655,232,"Faisalabad","Pakistan","PK",31.4180,73.0790,"Login.Me (PVT) Ltd","Pakistan","PK","Punjab","PB","Lahore",31.490,74.368,76.2313,8,"CMPak Limited","1","ZONG","NOKIA","RM-845_nam_vzw_100","1.0.0.0","3051.40000.1352.0042",2,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
75375001,5594542,"2019-09-02 07:09:25","151.43.xxx.xxx",1518,4070,133,"Ascoli Piceno","Italy","IT",42.8500,13.5833,"ip telecom srl","Italy","IT","Marche","57","Centobuchi",42.898,13.848,13.8359,11,"Wind Tre","1","I WIND","Microsoft","RM-1152_15879","3.0.4.0","01078.00042.16352.50007",1,"Centobuchi AP, Italy","Centobuchi","locality","Italy","IT","Marche","Province of Ascoli Piceno","Monteprandone","63076"
75375005,4234993,"2019-09-02 07:11:18","37.163.xxx.xxx",25298,5912,105,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,11,"Iliad Italia","1","Iliad","NOKIA","RM-984_1051","1.0.0.0","02177.00000.15184.36004",2,"Italy","Italy","country","Italy","IT","","","",""
75375017,5997987,"2019-09-02 07:16:45","37.163.xxx.xxx",7336,19975,114,"Turin","Italy","IT",45.0709,7.6858,"Telecom Italia S.p.A.","Italy","IT","Piedmont","21","Turin",45.075,7.615,3.47246,11,"Iliad Italia","1","Iliad","NOKIA","RM-974_1070","4.1.0.0","02040.00019.14484.24004",1,"Turin, Italy","Turin","locality","Italy","IT","Piedmont","Metropolitan City of Turin","Turin","10142"
75375026,5511282,"2019-09-02 07:22:14","5.170.xxx.xxx",69007,10143,67,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Lazio","62","Rome",41.890,12.512,0.921244,11,"Telecom Italia Mobile","1","I TIM","Microsoft","RM-1062_1012","3.4.0.0","02177.00000.15184.36002",2,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00185"
75375037,5875260,"2019-09-02 07:28:52","171.255.xxx.xxx",26828,12920,62,"Da Nang","Vietnam","VN",16.0667,108.2333,"PowerNet","Vietnam","VN","Da Nang","DN","Da Nang",16.068,108.221,0.794327,11,"Viettel Group","1","VIETTEL","NOKIA","RM-937_apac_vietnam_9996","5.0.0.1","02540.00019.15236.45006",2,"Da Nang, Hải Châu District, Da Nang, Vietnam","Da Nang","locality","Vietnam","VN","Da Nang","Hải Châu District","","550000"
75375043,5988273,"2019-09-02 07:34:07","114.5.xxx.xxx",1231,3089,151,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT INDOSATM2","Indonesia","ID","Lampung","LA","Bandar Lampung",-5.394,105.205,123.689,8,"PT Indosat Tbk.","1","INDOSAT OOREDOO","NOKIA","RM-978_1040","4.0.4.0","01061.00066.14235.36002",1,"Bandar Lampung, Bandar Lampung City, Lampung, Indonesia","Bandar Lampung","locality","Indonesia","ID","Lampung","Bandar Lampung City","","35155"
75375044,6048090,"2019-09-02 07:34:08","5.90.xxx.xxx",2393,683,191,"Sedico","Italy","IT",46.1093,12.0955,"ADAL NETWORK SRL","Italy","IT","Veneto","34","Collalbrigo",45.894,12.260,16.8178,8,"Vodafone Italia","1","vodafone IT","Microsoft","RM-1104_11210","2.1.1.2","01078.00053.16236.35035",1,"Conegliano, Province of Treviso, Italy","Conegliano","administrative_area_level_3","Italy","IT","Veneto","Province of Treviso","Conegliano","31015"
75375046,5988273,"2019-09-02 07:34:50","114.5.xxx.xxx",214,2200,117,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT INDOSATM2","Indonesia","ID","Lampung","LA","Bandar Lampung",-5.394,105.205,123.689,8,"PT Indosat Tbk.","1","INDOSAT OOREDOO","NOKIA","RM-978_1040","4.0.4.0","01061.00066.14235.36002",1,"Bandar Lampung, Bandar Lampung City, Lampung, Indonesia","Bandar Lampung","locality","Indonesia","ID","Lampung","Bandar Lampung City","","35155"
75375049,5988273,"2019-09-02 07:35:34","114.5.xxx.xxx",115,890,100,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT INDOSATM2","Indonesia","ID","Lampung","LA","Bandar Lampung",-5.394,105.205,123.689,8,"PT Indosat Tbk.","1","INDOSAT OOREDOO","NOKIA","RM-978_1040","4.0.4.0","01061.00066.14235.36002",1,"Bandar Lampung, Bandar Lampung City, Lampung, Indonesia","Bandar Lampung","locality","Indonesia","ID","Lampung","Bandar Lampung City","","35155"
75375051,2754212,"2019-09-02 07:36:34","85.140.xxx.xxx",22487,8118,99,"Izhevsk","Russia","RU",56.8333,53.1833,"MTS","Russia","RU","Udmurt Republic","UD","Izhevsk",56.879,53.275,4.74268,11,"MTS PJSC","1","MTS RUS","NOKIA","RM-1038_1086","1.0.0.0","02177.00000.15184.36002",1,"Izhevsk, Udmurt Republic, Russia","Izhevsk","locality","Russia","RU","Udmurt Republic","gorod Izhevsk","","426053"
75375061,5857680,"2019-09-02 07:42:59","188.170.xxx.xxx",29736,9722,82,"Stavropol","Russian Federation","RU",45.0500,41.9667,"Kvartal plus","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.035,38.975,146.213,11,"PJSC MegaFon","1","Yota","NOKIA","RM-821_eu_russia_299","6.5.0.2","3051.50009.1451.1010",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015"
75375062,5857680,"2019-09-02 07:43:27","188.170.xxx.xxx",30779,12280,82,"Stavropol","Russian Federation","RU",45.0500,41.9667,"Kvartal plus","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.035,38.975,146.213,11,"PJSC MegaFon","1","Yota","NOKIA","RM-821_eu_russia_299","6.5.0.2","3051.50009.1451.1010",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015"
75375073,6005681,"2019-09-02 07:48:38","103.249.xxx.xxx",1594,2362,167,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.419,105.356,37.0872,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75375088,5980922,"2019-09-02 08:01:45","37.161.xxx.xxx",6097,8212,134,"Biella","Italy","IT",45.5667,8.0667,"MegaWeb","Italy","IT","Piedmont","21","Borgosesia",45.716,8.268,14.2206,11,"Iliad Italia","1","Iliad","NOKIA","RM-1038_1012","3.0.0.0","02177.00000.15184.36004",1,"13011 Borgosesia VC, Italy","Borgosesia","locality","Italy","IT","Piedmont","Province of Vercelli","Borgosesia","13011"
75375092,5343731,"2019-09-02 08:03:31","80.215.xxx.xxx",12599,3895,99,"Marseille","France","FR",43.2964,5.3700,"Orange","France","FR","Provence-Alpes-Côte d'Azur","PAC","Marseille",43.372,5.353,5.30544,11,"Bouygues Mobile","1","Bouygues Telecom","Microsoft","RM-1104_12711","2.1.1.2","01078.00053.16236.35035",2,"Marseille, France","Marseille","locality","France","FR","Provence-Alpes-Côte d'Azur","Bouches-du-Rhone","","13015"
75375094,5343731,"2019-09-02 08:04:36","80.215.xxx.xxx",15096,2381,116,"Marseille","France","FR",43.2964,5.3700,"Orange","France","FR","Provence-Alpes-Côte d'Azur","PAC","Marseille",43.372,5.353,5.30544,11,"Bouygues Mobile","1","Bouygues Telecom","Microsoft","RM-1104_12711","2.1.1.2","01078.00053.16236.35035",2,"Marseille, France","Marseille","locality","France","FR","Provence-Alpes-Côte d'Azur","Bouches-du-Rhone","","13015"
75375098,6045957,"2019-09-02 08:07:44","171.253.xxx.xxx",9911,1436,79,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"DCNET","Vietnam","VN","Tien Giang","46","Mỹ Tho",10.366,106.408,31.7974,8,"Viettel Group","1","VIETTEL","NOKIA","RM-996_apac_vietnam_200","2.0.0.0","3058.50000.1424.0001",1,"tp. Mỹ Tho, Tiền Giang, Vietnam","tp. Mỹ Tho","locality","Vietnam","VN","Tien Giang","","",""
75375099,5441527,"2019-09-02 08:07:54","37.162.xxx.xxx",4667,1759,124,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,8,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",2,"Italy","Italy","country","Italy","IT","","","",""
75375102,2795134,"2019-09-02 08:09:24","213.162.xxx.xxx",3244,995,130,"Udine","Italy","IT",46.0711,13.2346,"Telecom Italia S.p.A.","Italy","IT","Friuli-Venezia Giulia","36","Lignano Sabbiadoro",45.694,13.150,26.3533,8,"T-Mobile Austria GmbH","1","I TIM","NOKIA","RM-892_eu_euro2_254","0.5.0.1","3051.50009.1451.1004",1,"Lignano Sabbiadoro UD, Italy","Lignano Sabbiadoro","locality","Italy","IT","Friuli-Venezia Giulia","Province of Udine","Lignano Sabbiadoro","33054"
75375105,3035905,"2019-09-02 08:10:31","213.225.xxx.xxx",2441,0,281,"Krakow","Poland","PL",50.0614,19.9383,"ClassCom sp. z o.o.","Poland","PL","Lesser Poland Voivodeship","MA","Krakow",50.063,19.937,0.135459,7,"Telekom Austria","1","Plus","NOKIA","RM-974_1061","4.1.0.0","02040.00019.14484.24005",1,"31, Poland","Kraków","locality","Poland","PL","Lesser Poland Voivodeship","Kraków County","Kraków","31"
75375107,5875149,"2019-09-02 08:11:31","178.176.xxx.xxx",7831,3929,81,"Engels","Russian Federation","RU",51.4839,46.1053,"LTD Pokrovsky radiotelephone","Russia","RU","Volgograd Oblast","VGG","Volzhskiy",48.782,44.760,196.117,8,"PJSC MegaFon","1","Yota","Microsoft","RM-1077_1017","2.1.2.0","02177.00000.15184.36002",1,"Volzhskiy, Volgograd Oblast, Russia","Volzhskiy","locality","Russia","RU","Volgograd Oblast","gorod Volzhskiy","","404120"
75375119,2765126,"2019-09-02 08:13:36","213.233.xxx.xxx",7632,3483,63,"Dublin","Ireland","IE",53.3478,-6.2597,"Vodafone IE","Ireland","IE","Leinster","L","Dublin",53.333,-6.248,1.06789,11,"Vodafone Ireland","1","vodafone IE","Microsoft","RM-1072_1035","2.1.0.2","02177.00000.15184.36002",2,"Dublin, Ireland","Dublin","locality","Ireland","IE","Dublin","Dublin City","",""
75375120,5966500,"2019-09-02 08:14:38","5.170.xxx.xxx",5651,2831,133,"Barletta","Italy","IT",41.3167,16.2833,"Nova Networks srl","Italy","IT","Apulia","75","Barletta",41.317,16.288,0.283566,8,"Telecom Italia Mobile","1","Kena Mobile","NOKIA","RM-976_1098","4.0.1.0","02040.00021.15162.50005",1,"Barletta BT, Italy","Barletta","locality","Italy","IT","Apulia","Province of Barletta-Andria-Trani","Barletta","76121"
75375121,6048578,"2019-09-02 08:14:39","105.66.xxx.xxx",1406,3743,130,"Casablanca","Morocco","MA",33.5333,-7.5833,"Orange","Morocco","MA","Casablanca-Settat","06","Casablanca",33.592,-7.618,4.54896,11,"Inwi Mobile","1","inwi","Microsoft","RM-1072_1031","2.1.0.2","02177.00000.15221.30003",2,"Casablanca 20000, Morocco","Casablanca","locality","Morocco","MA","Grand Casablanca","","","20320"
75375134,5892314,"2019-09-02 08:19:24","31.0.xxx.xxx",0,0,770,"Serrano","Italy","IT",40.1827,18.3541,"Fowhe Broadband","Greece","GR","Ionian Islands","F","Kavos",39.399,20.102,107.572,6,"PLUS","1","vodafone GR","Microsoft","RM-1116_15169","4.0.3.1","01078.00053.16236.35018",1,"Kavos, Greece","Kavos","locality","Greece","GR","Peloponnisos Dytiki Ellada ke Ionio","Ionian Islands","Corfu, Corfu, Lefkimmi","490 80"
75375136,5441527,"2019-09-02 08:19:56","37.162.xxx.xxx",1454,7326,132,"Sora","IT","IT",41.7189,13.6130,"Connetta Srl","Italy","IT","Lazio","62","Cassino",41.490,13.828,19.3199,11,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",1,"Cassino FR, Italy","Cassino","locality","Italy","IT","Lazio","Province of Frosinone","Cassino","03043"
75375138,5441527,"2019-09-02 08:21:12","37.162.xxx.xxx",1144,2961,140,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Lazio","62","Cassino",41.490,13.828,74.2143,11,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",1,"Cassino FR, Italy","Cassino","locality","Italy","IT","Lazio","Province of Frosinone","Cassino","03043"
75375144,6014985,"2019-09-02 08:23:24","89.15.xxx.xxx",8565,1165,119,"Hamburg","Germany","DE",53.5653,10.0014,"Studio Funk GmbH & Co. KG","Germany","DE","Hamburg","HH","Hamburg",53.584,10.028,1.73549,8,"O2 Deutschland","1","Movistar","SAMSUNG","GT-I8750","15.15.1.0","2424.15.3.2",2,"Hamburg, Germany","Hamburg","locality","Germany","DE","Hamburg","","","22303"
75375151,5441527,"2019-09-02 08:24:29","37.162.xxx.xxx",931,7079,140,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Lazio","62","Cassino",41.490,13.832,74.416,11,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",1,"Cassino FR, Italy","Cassino","locality","Italy","IT","Lazio","Province of Frosinone","Cassino","03043"
75375175,5441527,"2019-09-02 08:38:06","37.160.xxx.xxx",8220,2571,156,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Lazio","62","Cassino",41.490,13.827,74.1904,8,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",1,"Cassino FR, Italy","Cassino","locality","Italy","IT","Lazio","Province of Frosinone","Cassino","03043"
75375177,5744719,"2019-09-02 08:39:13","37.219.xxx.xxx",659,1715,65,"Helsinki","Finland","FI",60.1708,24.9375,"Elisa Oyj","Finland","FI","Uusimaa","18","Helsinki",60.245,24.870,5.65126,8,"DNA Oyj","1","dna","Microsoft","RM-1089_1008","3.0.0.0","02074.00000.15234.28005",1,"Helsinki, Finland","Helsinki","locality","Finland","FI","Uusimaa","Helsinki","Helsinki","00410"
75375180,5744719,"2019-09-02 08:39:51","37.219.xxx.xxx",1896,1115,66,"Helsinki","Finland","FI",60.1708,24.9375,"Elisa Oyj","Finland","FI","Uusimaa","18","Helsinki",60.245,24.870,5.65126,8,"DNA Oyj","1","dna","Microsoft","RM-1089_1008","3.0.0.0","02074.00000.15234.28005",1,"Helsinki, Finland","Helsinki","locality","Finland","FI","Uusimaa","Helsinki","Helsinki","00410"
75375182,5441527,"2019-09-02 08:40:50","37.163.xxx.xxx",703,7488,140,"Sora","IT","IT",41.7189,13.6130,"Connetta Srl","Italy","IT","Lazio","62","Cassino",41.490,13.832,19.4623,11,"Iliad Italia","1","Iliad","NOKIA","RM-1045_1074","2.0.0.3","02540.00019.14522.26003",1,"Cassino FR, Italy","Cassino","locality","Italy","IT","Lazio","Province of Frosinone","Cassino","03043"
75375187,6048057,"2019-09-02 08:43:38","188.162.xxx.xxx",5607,1934,78,"Khabarovsk","Russian Federation","RU",48.4770,135.0941,"Rostelecom","Russia","RU","Khabarovsk Krai","KHA","Khor",47.890,134.952,41.0612,11,"Yota","1","Yota","NOKIA","RM-821_eu_russia_216","6.5.0.2","3051.50009.1451.1008",1,"Khor, Khabarovskiy kray, Russia","Khor","locality","Russia","RU","Khabarovsk Krai","im. Lazo rayon","","682920"
75375188,6028215,"2019-09-02 08:44:46","95.153.xxx.xxx",13080,3501,116,"Astrakhan","Russia","RU",46.3569,48.0535,"PJSC MTS","Russia","RU","Astrakhan Oblast","AST","Astrakhan",46.368,48.004,2.48657,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1077_1017","2.1.2.0","02166.00000.15103.05001",1,"Astrakhan, Astrakhan Oblast, Russia","Astrakhan","locality","Russia","RU","Astrakhan Oblast","gorod Astrakhan'","","414038"
75375191,3485369,"2019-09-02 08:50:24","83.169.xxx.xxx",6457,16029,69,"Chelyabinsk","Russia","RU",55.1667,61.4000,"MegaFon","Russia","RU","Chelyabinsk Oblast","CHE","Chelyabinsk",55.128,61.392,2.68845,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-1045_1094","2.0.0.2","02540.00019.15053.26003",1,"Chelyabinsk, Chelyabinsk Oblast, Russia","Chelyabinsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Chelyabinsk","","454048"
75375195,3947186,"2019-09-02 08:54:29","62.19.xxx.xxx",5555,1730,65,"La Spezia","Italy","IT",44.1025,9.8241,"Telecom Italia S.p.A.","Italy","IT","Tuscany","52","Licciana Nardi",44.251,10.013,13.9396,8,"Telecom Italia Mobile","1","I TIM","NOKIA","RM-976_1096","3.0.0.0","02040.00019.14484.24004",1,"Monti MS, Italy","Monti","locality","Italy","IT","Tuscany","Province of Massa and Carrara","Licciana Nardi","54016"
75375200,6048068,"2019-09-02 09:00:03","85.140.xxx.xxx",8312,3962,114,"Shadrinsk","Russian Federation","RU",56.1333,63.6500,"Courier Plus ISP","Russia","RU","Kurgan Oblast","KGN","Uksyanskoye",55.946,63.013,27.7876,11,"MTS PJSC","1","MTS RUS","NOKIA","RM-821_eu_russia_216","8.5.0.0","3051.50009.1451.1008",1,"Lyubimovo, Kurganskaya oblast', Russia, 641750","Lyubimovo","locality","Russia","RU","Kurgan Oblast","Dalmatovsky District","","641750"
75375203,5836468,"2019-09-02 09:01:07","95.153.xxx.xxx",10530,3877,109,"Rostov-on-Don","Russian Federation","RU",47.2333,39.7000,"DOM.RU","Russia","RU","Rostov Oblast","ROS","Rostov-on-Don",47.233,39.733,1.56433,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1077_1017","2.1.2.0","02177.00000.15184.36002",1,"Rostov-on-Don, Rostov Oblast, Russia","Rostov-on-Don","locality","Russia","RU","Rostov Oblast","gorod Rostov-na-Donu","","344022"
75375207,6048558,"2019-09-02 09:05:06","213.87.xxx.xxx",1598,569,130,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.003,82.926,0.506059,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630102"
75375210,6048558,"2019-09-02 09:05:46","213.87.xxx.xxx",2518,867,134,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.003,82.926,0.506059,8,"MTS PJSC","1","MTS RUS","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630102"
